x,y,set
3.2799999999999727,0.3780761916738829,a
3.2899999999999725,0.379612270741057,a
3.2999999999999723,0.38115459071668445,a
3.309999999999972,0.38270317695684164,a
3.319999999999972,0.3842580549206239,a
3.3299999999999716,0.3858192501705638,a
3.3399999999999714,0.38738678837305135,a
3.3499999999999712,0.38896069529875626,a
3.359999999999971,0.3905409968230513,a
3.369999999999971,0.392127718926438,a
3.3799999999999706,0.3937208876949734,a
3.3899999999999704,0.3953205293206993,a
3.39999999999997,0.39692667010207255,a
3.40999999999997,0.39853933644439765,a
3.4199999999999697,0.40015855486026064,a
3.4299999999999695,0.40178435196996515,a
3.4399999999999693,0.40341675450197,a
3.449999999999969,0.4050557892933284,a
3.459999999999969,0.4067014832901297,a
3.4699999999999687,0.40835386354794156,a
3.4799999999999685,0.41001295723225567,a
3.4899999999999682,0.41167879161893367,a
3.499999999999968,0.413351394094656,a
3.509999999999968,0.4150307921573717,a
3.5199999999999676,0.4167170134167509,a
3.5299999999999674,0.4184100855946386,a
3.539999999999967,0.4201100365255103,a
3.549999999999967,0.4218168941569298,a
3.5599999999999667,0.4235306865500085,a
3.5699999999999665,0.42525144187986674,a
3.5799999999999663,0.4269791884360973,a
3.589999999999966,0.42871395462322975,a
3.599999999999966,0.43045576896119847,a
3.6099999999999657,0.4322046600858107,a
3.6199999999999655,0.4339606567492176,a
3.6299999999999653,0.43572378782038695,a
3.639999999999965,0.4374940822855778,a
3.649999999999965,0.43927156924881694,a
3.6599999999999646,0.44105627793237734,a
3.6699999999999644,0.4428482376772587,a
3.679999999999964,0.44464747794366977,a
3.689999999999964,0.4464540283115126,a
3.6999999999999638,0.44826791848086867,a
3.7099999999999635,0.450089178272488,a
3.7199999999999633,0.45191783762827814,a
3.729999999999963,0.4537539266117976,a
3.739999999999963,0.45559747540874923,a
3.7499999999999627,0.457448514327477,a
3.7599999999999625,0.4593070737994642,a
3.7699999999999623,0.4611731843798335,a
3.779999999999962,0.4630468767478495,a
3.789999999999962,0.4649281817074229,a
3.7999999999999616,0.4668171301876174,a
3.8099999999999614,0.46871375324315756,a
3.819999999999961,0.47061808205493966,a
3.829999999999961,0.47253014793054443,a
3.839999999999961,0.47444998230475144,a
3.8499999999999606,0.4763776167400562,a
3.8599999999999604,0.4783130829271889,a
3.86999999999996,0.48025641268563535,a
3.87999999999996,0.4822076379641604,a
3.8899999999999597,0.48416679084133263,a
3.8999999999999595,0.48613390352605246,a
3.9099999999999593,0.48810900835808096,a
3.919999999999959,0.49009213780857197,a
3.929999999999959,0.4920833244806058,a
3.9399999999999586,0.49408260110972535,a
3.9499999999999584,0.49609000056447394,a
3.959999999999958,0.4981055558469362,a
3.969999999999958,0.50012930009328,a
3.979999999999958,0.5021612665743019,a
3.9899999999999576,0.5042014886959735,a
3.9999999999999574,0.5062499999999912,a
4.009999999999957,0.5083068341643273,a
4.019999999999957,0.5103720250037834,a
4.029999999999957,0.5124456064705472,a
4.0399999999999565,0.5145276126547497,a
4.049999999999956,0.5166180777850263,a
4.059999999999956,0.5187170362290793,a
4.069999999999956,0.520824522494243,a
4.079999999999956,0.5229405712280507,a
4.0899999999999554,0.5250652172188047,a
4.099999999999955,0.5271984953961483,a
4.109999999999955,0.5293404408316394,a
4.119999999999955,0.5314910887393277,a
4.129999999999955,0.5336504744763335,a
4.139999999999954,0.535818633543429,a
4.149999999999954,0.5379956015856215,a
4.159999999999954,0.5401814143927401,a
4.169999999999954,0.5423761079000238,a
4.1799999999999535,0.544579718188712,a
4.189999999999953,0.5467922814866378,a
4.199999999999953,0.5490138341688245,a
4.209999999999953,0.5512444127580819,a
4.219999999999953,0.5534840539256082,a
4.2299999999999525,0.5557327944915922,a
4.239999999999952,0.5579906714258188,a
4.249999999999952,0.5602577218482769,a
4.259999999999952,0.5625339830297695,a
4.269999999999952,0.5648194923925264,a
4.279999999999951,0.5671142875108195,a
4.289999999999951,0.5694184061115806,a
4.299999999999951,0.5717318860750218,a
4.309999999999951,0.5740547654352576,a
4.3199999999999505,0.5763870823809308,a
4.32999999999995,0.5787288752558407,a
4.33999999999995,0.581080182559572,a
4.34999999999995,0.5834410429481293,a
4.35999999999995,0.5858114952345719,a
4.3699999999999495,0.5881915783896519,a
4.379999999999949,0.590581331542455,a
4.389999999999949,0.5929807939810438,a
4.399999999999949,0.5953900051531037,a
4.409999999999949,0.5978090046665913,a
4.419999999999948,0.6002378322903859,a
4.429999999999948,0.6026765279549426,a
4.439999999999948,0.6051251317529498,a
4.449999999999948,0.6075836839399874,a
4.459999999999948,0.6100522249351892,a
4.469999999999947,0.612530795321907,a
4.479999999999947,0.6150194358483781,a
4.489999999999947,0.6175181874283953,a
4.499999999999947,0.6200270911419786,a
4.5099999999999465,0.6225461882360521,a
4.519999999999946,0.6250755201251209,a
4.529999999999946,0.6276151283919524,a
4.539999999999946,0.63016505478826,a
4.549999999999946,0.6327253412353893,a
4.559999999999945,0.6352960298250072,a
4.569999999999945,0.6378771628197947,a
4.579999999999945,0.6404687826541403,a
4.589999999999945,0.6430709319348391,a
4.599999999999945,0.6456836534417921,a
4.609999999999944,0.6483069901287104,a
4.619999999999944,0.6509409851238207,a
4.629999999999944,0.6535856817305747,a
4.639999999999944,0.656241123428361,a
4.6499999999999435,0.6589073538732197,a
4.659999999999943,0.6615844168985604,a
4.669999999999943,0.6642723565158825,a
4.679999999999943,0.666971216915499,a
4.689999999999943,0.669681042467263,a
4.6999999999999424,0.6724018777212972,a
4.709999999999942,0.6751337674087261,a
4.719999999999942,0.6778767564424114,a
4.729999999999942,0.6806308899176905,a
4.739999999999942,0.6833962131131179,a
4.749999999999941,0.6861727714912096,a
4.759999999999941,0.6889606106991905,a
4.769999999999941,0.6917597765697443,a
4.779999999999941,0.6945703151217683,a
4.7899999999999405,0.6973922725611285,a
4.79999999999994,0.7002256952814201,a
4.80999999999994,0.7030706298647303,a
4.81999999999994,0.7059271230824034,a
4.82999999999994,0.7087952218958105,a
4.8399999999999395,0.711674973457121,a
4.849999999999939,0.7145664251100782,a
4.859999999999939,0.7174696243907772,a
4.869999999999939,0.7203846190284469,a
4.879999999999939,0.7233114569462343,a
4.889999999999938,0.7262501862619928,a
4.899999999999938,0.7292008552890724,a
4.909999999999938,0.7321635125371151,a
4.919999999999938,0.7351382067128516,a
4.9299999999999375,0.7381249867209023,a
4.939999999999937,0.7411239016645816,a
4.949999999999937,0.7441350008467045,a
4.959999999999937,0.7471583337703978,a
4.969999999999937,0.7501939501399135,a
4.9799999999999365,0.7532418998614463,a
4.989999999999936,0.7563022330439538,a
4.999999999999936,0.7593749999999804,a
5.009999999999936,0.7624602512464843,a
5.019999999999936,0.7655580375056685,a
5.029999999999935,0.7686684097058141,a
5.039999999999935,0.7717914189821178,a
5.049999999999935,0.7749271166775328,a
5.059999999999935,0.7780755543436123,a
5.069999999999935,0.7812367837413577,a
5.079999999999934,0.7844108568420692,a
5.089999999999934,0.7875978258282004,a
5.099999999999934,0.7907977430942157,a
5.109999999999934,0.7940106612474522,a
5.1199999999999335,0.7972366331089846,a
5.129999999999933,0.8004757117144934,a
5.139999999999933,0.8037279503151364,a
5.149999999999933,0.8069934023784253,a
5.159999999999933,0.8102721215891032,a
5.169999999999932,0.8135641618500286,a
5.179999999999932,0.8168695772830609,a
5.189999999999932,0.8201884222299498,a
5.199999999999932,0.8235207512532297,a
5.209999999999932,0.8268666191371157,a
5.219999999999931,0.830226080888405,a
5.229999999999931,0.8335991917373811,a
5.239999999999931,0.8369860071387211,a
5.249999999999931,0.8403865827724082,a
5.2599999999999305,0.8438009745446471,a
5.26999999999993,0.8472292385887821,a
5.27999999999993,0.8506714312662219,a
5.28999999999993,0.8541276091673636,a
5.29999999999993,0.8575978291125251,a
5.309999999999929,0.8610821481528789,a
5.319999999999929,0.8645806235713889,a
5.329999999999929,0.8680933128837535,a
5.339999999999929,0.8716202738393504,a
5.349999999999929,0.8751615644221865,a
5.359999999999928,0.8787172428518503,a
5.369999999999928,0.8822873675844701,a
5.379999999999928,0.8858719973136747,a
5.389999999999928,0.889471190971558,a
5.3999999999999275,0.8930850077296478,a
5.409999999999927,0.8967135069998792,a
5.419999999999927,0.9003567484355708,a
5.429999999999927,0.904014791932406,a
5.439999999999927,0.9076876976294168,a
5.4499999999999265,0.9113755259099732,a
5.459999999999926,0.9150783374027759,a
5.469999999999926,0.9187961929828528,a
5.479999999999926,0.9225291537725593,a
5.489999999999926,0.9262772811425848,a
5.499999999999925,0.9300406367129599,a
5.509999999999925,0.9338192823540701,a
5.519999999999925,0.9376132801876733,a
5.529999999999925,0.9414226925879204,a
5.5399999999999245,0.9452475821823818,a
5.549999999999924,0.9490880118530756,a
5.559999999999924,0.9529440447375027,a
5.569999999999924,0.9568157442296837,a
5.579999999999924,0.9607031739812021,a
5.5899999999999235,0.9646063979022502,a
5.599999999999923,0.9685254801626798,a
5.609999999999923,0.9724604851930572,a
5.619999999999923,0.9764114776857227,a
5.629999999999923,0.9803785225958537,a
5.639999999999922,0.984361685142533,a
5.649999999999922,0.988361030809821,a
5.659999999999922,0.9923766253478319,a
5.669999999999922,0.9964085347738151,a
5.679999999999922,1.0004568253732398,a
5.689999999999921,1.004521563700886,a
5.699999999999921,1.0086028165819372,a
5.709999999999921,1.0127006511130803,a
5.719999999999921,1.0168151346636083,a
5.7299999999999205,1.0209463348765269,a
5.73999999999992,1.025094319669668,a
5.74999999999992,1.0292591572368055,a
5.75999999999992,1.0334409160487767,a
5.76999999999992,1.0376396648546073,a
5.779999999999919,1.0418554726826432,a
5.789999999999919,1.0460884088416835,a
5.799999999999919,1.0503385429221213,a
5.809999999999919,1.0546059447970861,a
5.819999999999919,1.058890684623596,a
5.829999999999918,1.0631928328437066,a
5.839999999999918,1.0675124601856723,a
5.849999999999918,1.0718496376651079,a
5.859999999999918,1.0762044365861563,a
5.8699999999999175,1.080576928542661,a
5.879999999999917,1.0849671854193421,a
5.889999999999917,1.0893752793929796,a
5.899999999999917,1.093801282933599,a
5.909999999999917,1.0982452688056632,a
5.919999999999916,1.1027073100692677,a
5.929999999999916,1.107187480081344,a
5.939999999999916,1.1116858524968627,a
5.949999999999916,1.1162025012700472,a
5.959999999999916,1.120737500655587,a
5.969999999999915,1.1252909252098606,a
5.979999999999915,1.1298628497921597,a
5.989999999999915,1.1344533495659208,a
5.999999999999915,1.1390624999999606,a
6.0099999999999145,1.1436903768697166,a
6.019999999999914,1.148337056258493,a
6.029999999999914,1.1530026145587111,a
6.039999999999914,1.1576871284731667,a
6.049999999999914,1.1623906750162891,a
6.0599999999999135,1.1671133315154083,a
6.069999999999913,1.1718551756120266,a
6.079999999999913,1.176616285263094,a
6.089999999999913,1.1813967387422903,a
6.099999999999913,1.1861966146413132,a
6.109999999999912,1.191015991871168,a
6.119999999999912,1.1958549496634665,a
6.129999999999912,1.2007135675717295,a
6.139999999999912,1.2055919254726943,a
6.1499999999999115,1.2104901035676274,a
6.159999999999911,1.2154081823836442,a
6.169999999999911,1.2203462427750325,a
6.179999999999911,1.2253043659245808,a
6.189999999999911,1.2302826333449142,a
6.1999999999999105,1.2352811268798338,a
6.20999999999991,1.2402999287056629,a
6.21999999999991,1.2453391213325968,a
6.22999999999991,1.250398787606061,a
6.23999999999991,1.2554790107080707,a
6.249999999999909,1.2605798741586014,a
6.259999999999909,1.2657014618169595,a
6.269999999999909,1.2708438578831622,a
6.279999999999909,1.2760071468993217,a
6.2899999999999086,1.2811914137510343,a
6.299999999999908,1.2863967436687767,a
6.309999999999908,1.2916232222293071,a
6.319999999999908,1.2968709353570722,a
6.329999999999908,1.302139969325619,a
6.3399999999999075,1.3074304107590144,a
6.349999999999907,1.3127423466332682,a
6.359999999999907,1.3180758642777641,a
6.369999999999907,1.3234310513766938,a
6.379999999999907,1.3288079959705008,a
6.389999999999906,1.3342067864573255,a
6.399999999999906,1.3396275115944603,a
6.409999999999906,1.3450702604998073,a
6.419999999999906,1.3505351226533446,a
6.429999999999906,1.3560221878985974,a
6.439999999999905,1.3615315464441133,a
6.449999999999905,1.367063288864948,a
6.459999999999905,1.3726175061041521,a
6.469999999999905,1.3781942894742671,a
6.4799999999999045,1.383793730658827,a
6.489999999999904,1.3894159217138653,a
6.499999999999904,1.3950609550694277,a
6.509999999999904,1.4007289235310931,a
6.519999999999904,1.4064199202814978,a
6.529999999999903,1.4121340388818684,a
6.539999999999903,1.4178713732735604,a
6.549999999999903,1.4236320177796014,a
6.559999999999903,1.4294160671062417,a
6.569999999999903,1.4352236163445131,a
6.579999999999902,1.4410547609717907,a
6.589999999999902,1.446909596853363,a
6.599999999999902,1.4527882202440072,a
6.609999999999902,1.4586907277895733,a
6.6199999999999015,1.4646172165285714,a
6.629999999999901,1.4705677838937676,a
6.639999999999901,1.4765425277137867,a
6.649999999999901,1.4825415462147187,a
6.659999999999901,1.4885649380217352,a
6.6699999999999005,1.4946128021607095,a
6.6799999999999,1.5006852380598465,a
6.6899999999999,1.5067823455513158,a
6.6999999999999,1.5129042248728926,a
6.7099999999999,1.5190509766696074,a
6.719999999999899,1.5252227019953992,a
6.729999999999899,1.5314195023147772,a
6.739999999999899,1.5376414795044888,a
6.749999999999899,1.5438887358551951,a
6.7599999999998985,1.5501613740731517,a
6.769999999999898,1.5564594972818977,a
6.779999999999898,1.5627832090239515,a
6.789999999999898,1.5691326132625116,a
6.799999999999898,1.575507814383168,a
6.8099999999998975,1.5819089171956158,a
6.819999999999897,1.5883360269353801,a
6.829999999999897,1.5947892492655462,a
6.839999999999897,1.6012686902784947,a
6.849999999999897,1.6077744564976482,a
6.859999999999896,1.6143066548792206,a
6.869999999999896,1.6208653928139776,a
6.879999999999896,1.627450778128999,a
6.889999999999896,1.6340629190894553,a
6.8999999999998956,1.6407019244003846,a
6.909999999999895,1.6473679032084805,a
6.919999999999895,1.6540609651038876,a
6.929999999999895,1.6607812201220016,a
6.939999999999895,1.66752877874528,a
6.9499999999998945,1.6743037519050565,a
6.959999999999894,1.6811062509833663,a
6.969999999999894,1.6879363878147764,a
6.979999999999894,1.694794274688225,a
6.989999999999894,1.7016800243488668,a
6.999999999999893,1.7085937499999262,a
7.009999999999893,1.71553556530456,a
7.019999999999893,1.7225055843877244,a
7.029999999999893,1.7295039218380517,a
7.039999999999893,1.736530692709735,a
7.049999999999892,1.7435860125244185,a
7.059999999999892,1.7506699972730975,a
7.069999999999892,1.7577827634180245,a
7.079999999999892,1.7649244278946252,a
7.0899999999998915,1.7720951081134204,a
7.099999999999891,1.7792949219619545,a
7.109999999999891,1.7865239878067365,a
7.119999999999891,1.7937824244951845,a
7.129999999999891,1.8010703513575788,a
7.13999999999989,1.8083878882090259,a
7.14999999999989,1.8157351553514254,a
7.15999999999989,1.8231122735754508,a
7.16999999999989,1.8305193641625328,a
7.17999999999989,1.8379565488868552,a
7.189999999999889,1.845423950017355,a
7.199999999999889,1.8529216903197345,a
7.209999999999889,1.8604498930584783,a
7.219999999999889,1.8680086819988793,a
7.2299999999998885,1.875598181409075,a
7.239999999999888,1.8832185160620896,a
7.249999999999888,1.8908698112378854,a
7.259999999999888,1.8985521927254227,a
7.269999999999888,1.9062657868247268,a
7.2799999999998875,1.914010720348966,a
7.289999999999887,1.9217871206265347,a
7.299999999999887,1.9295951155031483,a
7.309999999999887,1.937434833343944,a
7.319999999999887,1.9453064030355915,a
7.329999999999886,1.9532099539884116,a
7.339999999999886,1.9611456161385048,a
7.349999999999886,1.9691135199498853,a
7.359999999999886,1.977113796416629,a
7.3699999999998855,1.9851465770650236,a
7.379999999999885,1.993211993955734,a
7.389999999999885,2.0013101796859707,a
7.399999999999885,2.0094412673916726,a
7.409999999999885,2.017605390749693,a
7.4199999999998845,2.02580268398,a
7.429999999999884,2.0340332818478783,a
7.439999999999884,2.0422973196661522,a
7.449999999999884,2.0505949332974045,a
7.459999999999884,2.0589262591562103,a
7.469999999999883,2.067291434211383,a
7.479999999999883,2.0756905959882226,a
7.489999999999883,2.08412388257078,a
7.499999999999883,2.0925914326041233,a
7.5099999999998825,2.1010933852966214,a
7.519999999999882,2.1096298804222284,a
7.529999999999882,2.1182010583227844,a
7.539999999999882,2.1268070599103224,a
7.549999999999882,2.1354480266693834,a
7.5599999999998815,2.1441241006593437,a
7.569999999999881,2.152835424516751,a
7.579999999999881,2.1615821414576675,a
7.589999999999881,2.170364395280026,a
7.599999999999881,2.179182330365992,a
7.60999999999988,2.188036091684341,a
7.61999999999988,2.1969258247928383,a
7.62999999999988,2.2058516758406324,a
7.63999999999988,2.214813791570661,a
7.64999999999988,2.2238123193220587,a
7.659999999999879,2.232847407032583,a
7.669999999999879,2.2419192032410447,a
7.679999999999879,2.2510278570897504,a
7.689999999999879,2.2601735183269542,a
7.6999999999998785,2.2693563373093197,a
7.709999999999878,2.2785764650043916,a
7.719999999999878,2.287834052993079,a
7.729999999999878,2.297129253472146,a
7.739999999999878,2.3064622192567135,a
7.749999999999877,2.3158331037827726,a
7.759999999999877,2.3252420611097073,a
7.769999999999877,2.3346892459228266,a
7.779999999999877,2.3441748135359073,a
7.789999999999877,2.3536989198937475,a
7.799999999999876,2.3632617215747316,a
7.809999999999876,2.3728633757934032,a
7.819999999999876,2.3825040404030497,a
7.829999999999876,2.3921838738982983,a
7.8399999999998755,2.401903035417721,a
7.849999999999875,2.411661684746451,a
7.859999999999875,2.42145998231881,a
7.869999999999875,2.4312980892209453,a
7.879999999999875,2.4411761671934773,a
7.8899999999998744,2.4510943786341617,a
7.899999999999874,2.461052886600555,a
7.909999999999874,2.4710518548126994,a
7.919999999999874,2.48109144765581,a
7.929999999999874,2.491171830182981,a
7.939999999999873,2.5012931681178983,a
7.949999999999873,2.511455627857563,a
7.959999999999873,2.5216593764750272,a
7.969999999999873,2.531904581722143,a
7.9799999999998725,2.5421914120323157,a
7.989999999999872,2.552520036523278,a
2.0,0.4,b
2.01,0.40603004999999986,b
2.0199999999999996,0.4121203999999997,b
2.0299999999999994,0.4182713499999996,b
2.039999999999999,0.42448319999999945,b
2.049999999999999,0.43075624999999934,b
2.0599999999999987,0.4370907999999992,b
2.0699999999999985,0.44348714999999905,b
2.0799999999999983,0.4499455999999989,b
2.089999999999998,0.4564664499999988,b
2.099999999999998,0.46304999999999863,b
2.1099999999999977,0.46969654999999844,b
2.1199999999999974,0.4764063999999983,b
2.1299999999999972,0.48317984999999813,b
2.139999999999997,0.49001719999999793,b
2.149999999999997,0.49691874999999786,b
2.1599999999999966,0.5038847999999976,b
2.1699999999999964,0.5109156499999975,b
2.179999999999996,0.5180115999999972,b
2.189999999999996,0.5251729499999972,b
2.1999999999999957,0.5323999999999969,b
2.2099999999999955,0.5396930499999967,b
2.2199999999999953,0.5470523999999966,b
2.229999999999995,0.5544783499999963,b
2.239999999999995,0.5619711999999962,b
2.2499999999999947,0.5695312499999959,b
2.2599999999999945,0.5771587999999958,b
2.2699999999999942,0.5848541499999955,b
2.279999999999994,0.5926175999999954,b
2.289999999999994,0.6004494499999952,b
2.2999999999999936,0.608349999999995,b
2.3099999999999934,0.6163195499999947,b
2.319999999999993,0.6243583999999945,b
2.329999999999993,0.6324668499999944,b
2.3399999999999928,0.640645199999994,b
2.3499999999999925,0.6488937499999938,b
2.3599999999999923,0.6572127999999937,b
2.369999999999992,0.6656026499999934,b
2.379999999999992,0.6740635999999931,b
2.3899999999999917,0.682595949999993,b
2.3999999999999915,0.6911999999999927,b
2.4099999999999913,0.6998760499999924,b
2.419999999999991,0.7086243999999922,b
2.429999999999991,0.7174453499999919,b
2.4399999999999906,0.7263391999999916,b
2.4499999999999904,0.7353062499999914,b
2.45999999999999,0.7443467999999912,b
2.46999999999999,0.7534611499999908,b
2.4799999999999898,0.7626495999999906,b
2.4899999999999896,0.7719124499999903,b
2.4999999999999893,0.7812499999999901,b
2.509999999999989,0.7906625499999897,b
2.519999999999989,0.8001503999999895,b
2.5299999999999887,0.8097138499999892,b
2.5399999999999885,0.819353199999989,b
2.5499999999999883,0.8290687499999886,b
2.559999999999988,0.8388607999999883,b
2.569999999999988,0.8487296499999881,b
2.5799999999999876,0.8586755999999878,b
2.5899999999999874,0.8686989499999873,b
2.599999999999987,0.8787999999999871,b
2.609999999999987,0.8889790499999868,b
2.619999999999987,0.8992363999999864,b
2.6299999999999866,0.9095723499999862,b
2.6399999999999864,0.9199871999999858,b
2.649999999999986,0.9304812499999855,b
2.659999999999986,0.9410547999999852,b
2.6699999999999857,0.9517081499999848,b
2.6799999999999855,0.9624415999999845,b
2.6899999999999853,0.9732554499999841,b
2.699999999999985,0.9841499999999836,b
2.709999999999985,0.9951255499999834,b
2.7199999999999847,1.006182399999983,b
2.7299999999999844,1.0173208499999826,b
2.7399999999999842,1.0285411999999823,b
2.749999999999984,1.039843749999982,b
2.759999999999984,1.0512287999999816,b
2.7699999999999836,1.0626966499999813,b
2.7799999999999834,1.0742475999999808,b
2.789999999999983,1.0858819499999803,b
2.799999999999983,1.0975999999999801,b
2.8099999999999827,1.1094020499999795,b
2.8199999999999825,1.1212883999999792,b
2.8299999999999823,1.1332593499999788,b
2.839999999999982,1.1453151999999782,b
2.849999999999982,1.1574562499999779,b
2.8599999999999817,1.1696827999999775,b
2.8699999999999815,1.1819951499999772,b
2.8799999999999812,1.1943935999999766,b
2.889999999999981,1.2068784499999763,b
2.899999999999981,1.219449999999976,b
2.9099999999999806,1.2321085499999755,b
2.9199999999999804,1.244854399999975,b
2.92999999999998,1.2576878499999746,b
2.93999999999998,1.2706091999999742,b
2.9499999999999797,1.2836187499999738,b
2.9599999999999795,1.2967167999999731,b
2.9699999999999793,1.3099036499999728,b
2.979999999999979,1.3231795999999723,b
2.989999999999979,1.3365449499999718,b
2.9999999999999787,1.3499999999999712,b
3.0099999999999785,1.3635450499999708,b
3.0199999999999783,1.3771803999999703,b
3.029999999999978,1.3909063499999699,b
3.039999999999978,1.4047231999999692,b
3.0499999999999776,1.4186312499999687,b
3.0599999999999774,1.4326307999999683,b
3.069999999999977,1.4467221499999678,b
3.079999999999977,1.4609055999999674,b
3.0899999999999768,1.475181449999967,b
3.0999999999999766,1.4895499999999664,b
3.1099999999999763,1.5040115499999658,b
3.119999999999976,1.5185663999999652,b
3.129999999999976,1.5332148499999647,b
3.1399999999999757,1.5479571999999642,b
3.1499999999999755,1.5627937499999636,b
3.1599999999999753,1.577724799999963,b
3.169999999999975,1.5927506499999624,b
3.179999999999975,1.607871599999962,b
3.1899999999999746,1.6230879499999613,b
3.1999999999999744,1.6383999999999608,b
3.209999999999974,1.6538080499999603,b
3.219999999999974,1.6693123999999597,b
3.229999999999974,1.684913349999959,b
3.2399999999999736,1.7006111999999582,b
3.2499999999999734,1.7164062499999577,b
3.259999999999973,1.7322987999999573,b
3.269999999999973,1.7482891499999569,b
3.2799999999999727,1.764377599999956,b
3.2899999999999725,1.7805644499999553,b
